ejecutable;numPatrones;freq;tiempo
./booyer_moore_5;200;137;0.133159
./booyer_moore_5;200;0;0.0849332
./booyer_moore_5;200;0;0.0853844
./booyer_moore_5;200;0;0.0845383
./booyer_moore_5;200;0;0.0845532
./booyer_moore_5;200;0;0.0853955
./booyer_moore_5;200;0;0.116756
./booyer_moore_5;200;0;0.113485
./booyer_moore_5;200;0;0.111249
./booyer_moore_5;200;1;0.112314
./booyer_moore_5;200;0;0.110294
./booyer_moore_5;200;0;0.109085
./booyer_moore_5;200;0;0.10823
./booyer_moore_5;200;0;0.0966666
./booyer_moore_5;200;0;0.0968583
./booyer_moore_5;200;0;0.1014
./booyer_moore_5;200;0;0.124611
./booyer_moore_5;200;0;0.0971332
./booyer_moore_5;200;0;0.0960926
./booyer_moore_5;200;0;0.0957242
./booyer_moore_5;200;0;0.094294
./booyer_moore_5;200;0;0.0651537
./booyer_moore_5;200;0;0.0581754
./booyer_moore_5;200;0;0.0592981
./booyer_moore_5;200;1;0.056237
./booyer_moore_5;200;0;0.0594833
./booyer_moore_5;200;41;0.0978822
./booyer_moore_5;200;36;0.0994904
./booyer_moore_5;200;41;0.107036
./booyer_moore_5;200;36;0.101933
./booyer_moore_5;200;35;0.10288
./booyer_moore_5;200;2;0.0790261
./booyer_moore_5;200;0;0.0745876
./booyer_moore_5;200;0;0.0810591
./booyer_moore_5;200;0;0.076159
./booyer_moore_5;200;0;0.0762546
./booyer_moore_5;200;79;0.0724006
./booyer_moore_5;200;110;0.0726384
./booyer_moore_5;200;109;0.0669667
./booyer_moore_5;200;102;0.0692772
./booyer_moore_5;200;110;0.0729484
./booyer_moore_5;200;0;0.130212
./booyer_moore_5;200;0;0.126886
./booyer_moore_5;200;0;0.132794
./booyer_moore_5;200;0;0.135686
./booyer_moore_5;200;0;0.135359
./booyer_moore_5;200;0;0.0916622
./booyer_moore_5;200;0;0.0924799
./booyer_moore_5;200;0;0.0938259
./booyer_moore_5;200;0;0.0979302
./booyer_moore_5;200;0;0.0917229
./booyer_moore_5;200;0;0.087859
./booyer_moore_5;200;0;0.0895924
./booyer_moore_5;200;1;0.0874406
./booyer_moore_5;200;0;0.092376
./booyer_moore_5;200;1;0.0908721
./booyer_moore_5;200;0;0.0825341
./booyer_moore_5;200;0;0.078804
./booyer_moore_5;200;0;0.0805986
./booyer_moore_5;200;0;0.0916729
./booyer_moore_5;200;0;0.0976713
./booyer_moore_5;200;5;0.0839207
./booyer_moore_5;200;1;0.0842502
./booyer_moore_5;200;0;0.0819162
./booyer_moore_5;200;4;0.0819876
./booyer_moore_5;200;4;0.0827231
./booyer_moore_5;200;0;0.055188
./booyer_moore_5;200;0;0.0612003
./booyer_moore_5;200;0;0.0603277
./booyer_moore_5;200;0;0.0533434
./booyer_moore_5;200;0;0.059707
./booyer_moore_5;200;0;0.0947174
./booyer_moore_5;200;0;0.0949801
./booyer_moore_5;200;0;0.101697
./booyer_moore_5;200;0;0.100387
./booyer_moore_5;200;1;0.0977923
./booyer_moore_5;200;3;0.0995837
./booyer_moore_5;200;0;0.0942292
./booyer_moore_5;200;1;0.101171
./booyer_moore_5;200;0;0.0975222
./booyer_moore_5;200;0;0.0969187
./booyer_moore_5;200;28;0.105875
./booyer_moore_5;200;40;0.112536
./booyer_moore_5;200;39;0.113532
./booyer_moore_5;200;37;0.107959
./booyer_moore_5;200;47;0.109403
./booyer_moore_5;200;0;0.108723
./booyer_moore_5;200;0;0.104788
./booyer_moore_5;200;0;0.114483
./booyer_moore_5;200;0;0.107779
./booyer_moore_5;200;0;0.108516
./booyer_moore_5;200;0;0.0740553
./booyer_moore_5;200;0;0.0745967
./booyer_moore_5;200;0;0.0755092
./booyer_moore_5;200;0;0.0765474
./booyer_moore_5;200;0;0.0749086
./booyer_moore_5;200;1;0.0875308
./booyer_moore_5;200;3;0.0889722
./booyer_moore_5;200;0;0.0873273
./booyer_moore_5;200;0;0.0955078
./booyer_moore_5;200;3;0.0914866
./booyer_moore_5;200;0;0.108347
./booyer_moore_5;200;0;0.107913
./booyer_moore_5;200;0;0.108257
./booyer_moore_5;200;0;0.136403
./booyer_moore_5;200;0;0.106963
./booyer_moore_5;200;51;0.13726
./booyer_moore_5;200;63;0.136639
./booyer_moore_5;200;62;0.146153
./booyer_moore_5;200;49;0.135898
./booyer_moore_5;200;80;0.139528
./booyer_moore_5;200;3;0.087397
./booyer_moore_5;200;2;0.0911126
./booyer_moore_5;200;4;0.0910131
./booyer_moore_5;200;4;0.0892393
./booyer_moore_5;200;1;0.089278
./booyer_moore_5;200;59;0.116935
./booyer_moore_5;200;34;0.134858
./booyer_moore_5;200;53;0.117386
./booyer_moore_5;200;59;0.119801
./booyer_moore_5;200;43;0.117087
./booyer_moore_5;200;9;0.137074
./booyer_moore_5;200;10;0.128939
./booyer_moore_5;200;11;0.163301
./booyer_moore_5;200;9;0.165085
./booyer_moore_5;200;9;0.174041
./booyer_moore_5;200;0;0.0896805
./booyer_moore_5;200;0;0.094177
./booyer_moore_5;200;0;0.0923475
./booyer_moore_5;200;0;0.0927636
./booyer_moore_5;200;0;0.0900514
./booyer_moore_5;200;0;0.10662
./booyer_moore_5;200;0;0.108151
./booyer_moore_5;200;0;0.11709
./booyer_moore_5;200;0;0.112791
./booyer_moore_5;200;1;0.106211
./booyer_moore_5;200;0;0.12254
./booyer_moore_5;200;0;0.123242
./booyer_moore_5;200;0;0.121525
./booyer_moore_5;200;0;0.124792
./booyer_moore_5;200;0;0.134081
./booyer_moore_5;200;0;0.164184
./booyer_moore_5;200;0;0.142644
./booyer_moore_5;200;0;0.127733
./booyer_moore_5;200;0;0.131874
./booyer_moore_5;200;0;0.149833
./booyer_moore_5;200;1;0.136465
./booyer_moore_5;200;0;0.157064
./booyer_moore_5;200;0;0.150968
./booyer_moore_5;200;0;0.154837
./booyer_moore_5;200;0;0.155364
./booyer_moore_5;200;31;0.132241
./booyer_moore_5;200;33;0.133429
./booyer_moore_5;200;40;0.125791
./booyer_moore_5;200;27;0.116214
./booyer_moore_5;200;40;0.114617
./booyer_moore_5;200;2;0.118245
./booyer_moore_5;200;2;0.126384
./booyer_moore_5;200;2;0.115259
./booyer_moore_5;200;1;0.127521
./booyer_moore_5;200;5;0.125041
./booyer_moore_5;200;94;0.113438
./booyer_moore_5;200;93;0.114169
./booyer_moore_5;200;81;0.116659
./booyer_moore_5;200;84;0.119748
./booyer_moore_5;200;93;0.1164
./booyer_moore_5;200;0;0.100491
./booyer_moore_5;200;0;0.10058
./booyer_moore_5;200;0;0.0983911
./booyer_moore_5;200;0;0.104491
./booyer_moore_5;200;0;0.100491
./booyer_moore_5;200;0;0.081348
./booyer_moore_5;200;0;0.0830123
./booyer_moore_5;200;0;0.0887052
./booyer_moore_5;200;0;0.0794112
./booyer_moore_5;200;0;0.107331
./booyer_moore_5;200;0;0.118238
./booyer_moore_5;200;0;0.115237
./booyer_moore_5;200;0;0.116735
./booyer_moore_5;200;0;0.109464
./booyer_moore_5;200;0;0.111461
./booyer_moore_5;200;302;0.15903
./booyer_moore_5;200;258;0.157553
./booyer_moore_5;200;318;0.16181
./booyer_moore_5;200;278;0.141391
./booyer_moore_5;200;253;0.140896
./booyer_moore_5;200;0;0.0767882
./booyer_moore_5;200;0;0.0774154
./booyer_moore_5;200;0;0.082335
./booyer_moore_5;200;0;0.0813134
./booyer_moore_5;200;0;0.0806597
./booyer_moore_5;200;0;0.0675474
./booyer_moore_5;200;0;0.0675238
./booyer_moore_5;200;0;0.0688729
./booyer_moore_5;200;0;0.0677897
./booyer_moore_5;200;0;0.0655038
./booyer_moore_5;200;0;0.0981222
./booyer_moore_5;200;0;0.096855
./booyer_moore_5;200;0;0.0988083
./booyer_moore_5;200;0;0.0971897
./booyer_moore_5;200;0;0.0968665
./booyer_moore_5;200;0;0.0939697
./booyer_moore_5;200;0;0.0937692
./booyer_moore_5;200;0;0.102118
./booyer_moore_5;200;0;0.0911679
./booyer_moore_5;200;0;0.107404
./booyer_moore_5;200;0;0.0869878
./booyer_moore_5;200;0;0.0846429
./booyer_moore_5;200;0;0.0796535
./booyer_moore_5;200;0;0.0760301
./booyer_moore_5;200;0;0.084024
./booyer_moore_5;200;0;0.116923
./booyer_moore_5;200;0;0.112066
./booyer_moore_5;200;0;0.111138
./booyer_moore_5;200;0;0.11179
./booyer_moore_5;200;0;0.110628
./booyer_moore_5;200;1;0.138498
./booyer_moore_5;200;0;0.16829
./booyer_moore_5;200;0;0.161262
./booyer_moore_5;200;0;0.15689
./booyer_moore_5;200;0;0.158704
./booyer_moore_5;200;7;0.199648
./booyer_moore_5;200;4;0.196557
./booyer_moore_5;200;5;0.172241
./booyer_moore_5;200;2;0.184501
./booyer_moore_5;200;5;0.183329
./booyer_moore_5;200;245;0.0804593
./booyer_moore_5;200;272;0.0800131
./booyer_moore_5;200;261;0.0847153
./booyer_moore_5;200;253;0.0791505
./booyer_moore_5;200;246;0.0931129
./booyer_moore_5;200;0;0.1165
./booyer_moore_5;200;0;0.119984
./booyer_moore_5;200;0;0.105488
./booyer_moore_5;200;0;0.0970738
./booyer_moore_5;200;0;0.100739
./booyer_moore_5;200;0;0.106888
./booyer_moore_5;200;0;0.104593
./booyer_moore_5;200;0;0.106666
./booyer_moore_5;200;0;0.111655
./booyer_moore_5;200;0;0.110404
./booyer_moore_5;200;79;0.130558
./booyer_moore_5;200;44;0.124663
./booyer_moore_5;200;61;0.12017
./booyer_moore_5;200;66;0.122332
./booyer_moore_5;200;55;0.124266
./booyer_moore_5;200;0;0.0763744
./booyer_moore_5;200;0;0.0796438
./booyer_moore_5;200;0;0.0760281
./booyer_moore_5;200;0;0.0720793
./booyer_moore_5;200;0;0.0736497
./booyer_moore_5;200;3;0.0831789
./booyer_moore_5;200;4;0.0970886
./booyer_moore_5;200;2;0.0990105
./booyer_moore_5;200;5;0.108097
./booyer_moore_5;200;1;0.117923
./booyer_moore_5;200;0;0.0924594
./booyer_moore_5;200;0;0.103691
./booyer_moore_5;200;0;0.106084
./booyer_moore_5;200;0;0.10217
./booyer_moore_5;200;0;0.104397
./booyer_moore_5;200;0;0.160992
./booyer_moore_5;200;0;0.144413
./booyer_moore_5;200;0;0.142774
./booyer_moore_5;200;0;0.150061
./booyer_moore_5;200;0;0.158821
./booyer_moore_5;200;0;0.176896
./booyer_moore_5;200;0;0.16477
./booyer_moore_5;200;0;0.164598
./booyer_moore_5;200;0;0.158191
./booyer_moore_5;200;0;0.162471
./booyer_moore_5;200;92;0.162569
./booyer_moore_5;200;77;0.144017
./booyer_moore_5;200;86;0.144547
./booyer_moore_5;200;100;0.146496
./booyer_moore_5;200;87;0.138994
./booyer_moore_5;200;6;0.142526
./booyer_moore_5;200;7;0.147757
./booyer_moore_5;200;5;0.168494
./booyer_moore_5;200;8;0.161261
./booyer_moore_5;200;8;0.155407
./booyer_moore_5;200;0;0.0992648
./booyer_moore_5;200;0;0.0964062
./booyer_moore_5;200;0;0.0916836
./booyer_moore_5;200;0;0.0913158
./booyer_moore_5;200;0;0.0832639
./booyer_moore_5;200;0;0.106161
./booyer_moore_5;200;0;0.119162
./booyer_moore_5;200;0;0.105713
./booyer_moore_5;200;0;0.106295
./booyer_moore_5;200;0;0.105292
./booyer_moore_5;200;0;0.10309
./booyer_moore_5;200;0;0.100593
./booyer_moore_5;200;0;0.100307
./booyer_moore_5;200;0;0.100273
./booyer_moore_5;200;0;0.100595
./booyer_moore_5;200;0;0.113782
./booyer_moore_5;200;0;0.115931
./booyer_moore_5;200;0;0.113143
./booyer_moore_5;200;0;0.113023
./booyer_moore_5;200;0;0.116775
./booyer_moore_5;200;0;0.118776
./booyer_moore_5;200;1;0.115944
./booyer_moore_5;200;0;0.114691
./booyer_moore_5;200;0;0.109539
./booyer_moore_5;200;0;0.119091
./booyer_moore_5;200;0;0.0651618
./booyer_moore_5;200;0;0.0677377
./booyer_moore_5;200;0;0.0643209
./booyer_moore_5;200;0;0.0670289
./booyer_moore_5;200;0;0.0638374
./booyer_moore_5;200;2;0.108024
./booyer_moore_5;200;5;0.111826
./booyer_moore_5;200;2;0.110038
./booyer_moore_5;200;5;0.107602
./booyer_moore_5;200;7;0.108273
./booyer_moore_5;200;116;0.152419
./booyer_moore_5;200;86;0.143159
./booyer_moore_5;200;76;0.146161
./booyer_moore_5;200;101;0.16305
./booyer_moore_5;200;102;0.161198
./booyer_moore_5;200;10;0.130858
./booyer_moore_5;200;6;0.130903
./booyer_moore_5;200;8;0.125069
./booyer_moore_5;200;7;0.127677
./booyer_moore_5;200;7;0.129847
./booyer_moore_5;200;0;0.15495
./booyer_moore_5;200;0;0.147189
./booyer_moore_5;200;0;0.135887
./booyer_moore_5;200;0;0.134536
./booyer_moore_5;200;0;0.139513
./booyer_moore_5;200;0;0.143182
./booyer_moore_5;200;0;0.154149
./booyer_moore_5;200;0;0.144145
./booyer_moore_5;200;0;0.140227
./booyer_moore_5;200;0;0.138964
./booyer_moore_5;200;105;0.141209
./booyer_moore_5;200;74;0.142901
./booyer_moore_5;200;105;0.141957
./booyer_moore_5;200;96;0.142242
./booyer_moore_5;200;80;0.13784
./booyer_moore_5;200;0;0.124882
./booyer_moore_5;200;0;0.119044
./booyer_moore_5;200;0;0.12245
./booyer_moore_5;200;0;0.118821
./booyer_moore_5;200;0;0.12228
./booyer_moore_5;200;0;0.0960013
./booyer_moore_5;200;0;0.103282
./booyer_moore_5;200;0;0.123168
./booyer_moore_5;200;0;0.120478
./booyer_moore_5;200;0;0.120252
./booyer_moore_5;200;0;0.108477
./booyer_moore_5;200;0;0.109041
./booyer_moore_5;200;0;0.115801
./booyer_moore_5;200;0;0.113038
./booyer_moore_5;200;0;0.104426
./booyer_moore_5;200;1;0.0714826
./booyer_moore_5;200;2;0.0636909
./booyer_moore_5;200;3;0.0620536
./booyer_moore_5;200;2;0.0620892
./booyer_moore_5;200;0;0.0645187
./booyer_moore_5;200;0;0.0960431
./booyer_moore_5;200;2;0.0980017
./booyer_moore_5;200;0;0.0967123
./booyer_moore_5;200;1;0.0964212
./booyer_moore_5;200;3;0.098964
./booyer_moore_5;200;0;0.122274
./booyer_moore_5;200;0;0.125023
./booyer_moore_5;200;0;0.122771
./booyer_moore_5;200;0;0.121914
./booyer_moore_5;200;0;0.120327
./booyer_moore_5;200;0;0.0883173
./booyer_moore_5;200;0;0.0902818
./booyer_moore_5;200;0;0.0885722
./booyer_moore_5;200;0;0.0916392
./booyer_moore_5;200;0;0.111624
./booyer_moore_5;200;0;0.0914767
./booyer_moore_5;200;1;0.0904551
./booyer_moore_5;200;0;0.086169
./booyer_moore_5;200;0;0.0897551
./booyer_moore_5;200;0;0.0956229
./booyer_moore_5;200;4;0.120469
./booyer_moore_5;200;3;0.123746
./booyer_moore_5;200;2;0.119901
./booyer_moore_5;200;1;0.125944
./booyer_moore_5;200;2;0.123099
./booyer_moore_5;200;4;0.101335
./booyer_moore_5;200;1;0.10866
./booyer_moore_5;200;4;0.105713
./booyer_moore_5;200;4;0.107288
./booyer_moore_5;200;5;0.105357
./booyer_moore_5;200;0;0.0672297
./booyer_moore_5;200;0;0.0642962
./booyer_moore_5;200;0;0.0649439
./booyer_moore_5;200;0;0.0650626
./booyer_moore_5;200;0;0.0690173
./booyer_moore_5;200;330;0.0937766
./booyer_moore_5;200;406;0.092867
./booyer_moore_5;200;322;0.0943864
./booyer_moore_5;200;360;0.0923346
./booyer_moore_5;200;340;0.0959677
./booyer_moore_5;200;0;0.0933305
./booyer_moore_5;200;0;0.085642
./booyer_moore_5;200;0;0.0894709
./booyer_moore_5;200;0;0.0873909
./booyer_moore_5;200;0;0.0870813
./booyer_moore_5;200;0;0.0833633
./booyer_moore_5;200;0;0.0876019
./booyer_moore_5;200;0;0.0809759
./booyer_moore_5;200;0;0.0814292
./booyer_moore_5;200;1;0.0823732
./booyer_moore_5;200;1;0.104867
./booyer_moore_5;200;0;0.109108
./booyer_moore_5;200;0;0.103511
./booyer_moore_5;200;0;0.10378
./booyer_moore_5;200;0;0.103868
./booyer_moore_5;200;0;0.0830109
./booyer_moore_5;200;0;0.0987163
./booyer_moore_5;200;1;0.0892024
./booyer_moore_5;200;0;0.0869073
./booyer_moore_5;200;0;0.088672
./booyer_moore_5;200;17;0.117801
./booyer_moore_5;200;21;0.122958
./booyer_moore_5;200;24;0.117646
./booyer_moore_5;200;18;0.117256
./booyer_moore_5;200;25;0.1159
./booyer_moore_5;200;0;0.110135
./booyer_moore_5;200;0;0.106942
./booyer_moore_5;200;0;0.103118
./booyer_moore_5;200;0;0.103672
./booyer_moore_5;200;0;0.109004
./booyer_moore_5;200;46;0.114535
./booyer_moore_5;200;41;0.0936805
./booyer_moore_5;200;35;0.0854192
./booyer_moore_5;200;39;0.0862038
./booyer_moore_5;200;40;0.0862732
./booyer_moore_5;200;5;0.159912
./booyer_moore_5;200;4;0.149112
./booyer_moore_5;200;4;0.151611
./booyer_moore_5;200;8;0.15363
./booyer_moore_5;200;6;0.149263
./booyer_moore_5;200;0;0.0864178
./booyer_moore_5;200;0;0.0923967
./booyer_moore_5;200;0;0.0894733
./booyer_moore_5;200;0;0.0956243
./booyer_moore_5;200;0;0.0972548
./booyer_moore_5;200;1;0.111159
./booyer_moore_5;200;0;0.110633
./booyer_moore_5;200;0;0.111978
./booyer_moore_5;200;1;0.115119
./booyer_moore_5;200;0;0.111765
./booyer_moore_5;200;0;0.083782
./booyer_moore_5;200;0;0.0844003
./booyer_moore_5;200;0;0.0825965
./booyer_moore_5;200;0;0.089836
./booyer_moore_5;200;0;0.0833051
./booyer_moore_5;200;46;0.110193
./booyer_moore_5;200;28;0.108454
./booyer_moore_5;200;38;0.106786
./booyer_moore_5;200;41;0.11275
./booyer_moore_5;200;26;0.106485
./booyer_moore_5;200;0;0.109214
./booyer_moore_5;200;0;0.108971
./booyer_moore_5;200;0;0.114492
./booyer_moore_5;200;0;0.113922
./booyer_moore_5;200;0;0.109414
./booyer_moore_5;200;0;0.103063
./booyer_moore_5;200;1;0.104478
./booyer_moore_5;200;1;0.109943
./booyer_moore_5;200;0;0.104624
./booyer_moore_5;200;0;0.103722
./booyer_moore_5;200;0;0.109985
./booyer_moore_5;200;0;0.108774
./booyer_moore_5;200;0;0.129806
./booyer_moore_5;200;0;0.112437
./booyer_moore_5;200;0;0.111354
./booyer_moore_5;200;79;0.102075
./booyer_moore_5;200;56;0.103405
./booyer_moore_5;200;78;0.0989308
./booyer_moore_5;200;69;0.0995192
./booyer_moore_5;200;63;0.0971207
./booyer_moore_5;200;0;0.10463
./booyer_moore_5;200;0;0.108171
./booyer_moore_5;200;0;0.10334
./booyer_moore_5;200;1;0.103397
./booyer_moore_5;200;0;0.10448
./booyer_moore_5;200;0;0.079517
./booyer_moore_5;200;0;0.0685389
./booyer_moore_5;200;0;0.0627241
./booyer_moore_5;200;0;0.061079
./booyer_moore_5;200;0;0.06058
./booyer_moore_5;200;5;0.0698571
./booyer_moore_5;200;4;0.0701373
./booyer_moore_5;200;8;0.0693542
./booyer_moore_5;200;7;0.0700343
./booyer_moore_5;200;6;0.0730728
./booyer_moore_5;200;41;0.145754
./booyer_moore_5;200;49;0.157936
./booyer_moore_5;200;54;0.149259
./booyer_moore_5;200;48;0.147094
./booyer_moore_5;200;58;0.144157
./booyer_moore_5;200;3;0.0763187
./booyer_moore_5;200;0;0.0784821
./booyer_moore_5;200;1;0.0840315
./booyer_moore_5;200;2;0.0832659
./booyer_moore_5;200;1;0.0807305
./booyer_moore_5;200;0;0.134259
./booyer_moore_5;200;0;0.133162
./booyer_moore_5;200;0;0.1423
./booyer_moore_5;200;1;0.132592
./booyer_moore_5;200;0;0.129078
./booyer_moore_5;200;428;0.0848251
./booyer_moore_5;200;241;0.0936327
./booyer_moore_5;200;366;0.100333
./booyer_moore_5;200;327;0.0898329
./booyer_moore_5;200;261;0.089536
./booyer_moore_5;200;0;0.0948784
./booyer_moore_5;200;0;0.101901
./booyer_moore_5;200;0;0.0968946
./booyer_moore_5;200;0;0.0943773
./booyer_moore_5;200;0;0.0937747
./booyer_moore_5;200;0;0.0900841
./booyer_moore_5;200;0;0.0980913
./booyer_moore_5;200;0;0.104495
./booyer_moore_5;200;0;0.0947627
./booyer_moore_5;200;0;0.094937
./booyer_moore_5;200;0;0.0923242
./booyer_moore_5;200;0;0.0892277
./booyer_moore_5;200;0;0.0963
./booyer_moore_5;200;0;0.0906837
./booyer_moore_5;200;0;0.0914081
./booyer_moore_5;200;8;0.12327
./booyer_moore_5;200;24;0.125471
./booyer_moore_5;200;8;0.124877
./booyer_moore_5;200;10;0.11729
./booyer_moore_5;200;11;0.128483
./booyer_moore_5;200;0;0.0988796
./booyer_moore_5;200;0;0.108813
./booyer_moore_5;200;0;0.101721
./booyer_moore_5;200;0;0.103234
./booyer_moore_5;200;0;0.111923
./booyer_moore_5;200;116;0.148669
./booyer_moore_5;200;118;0.147576
./booyer_moore_5;200;93;0.147592
./booyer_moore_5;200;108;0.145485
./booyer_moore_5;200;97;0.155197
./booyer_moore_5;200;0;0.120376
./booyer_moore_5;200;0;0.119125
./booyer_moore_5;200;1;0.131935
./booyer_moore_5;200;0;0.127123
./booyer_moore_5;200;0;0.124815
./booyer_moore_5;200;0;0.0805098
./booyer_moore_5;200;0;0.0843537
./booyer_moore_5;200;0;0.0877912
./booyer_moore_5;200;1;0.0841176
./booyer_moore_5;200;0;0.0824187
./booyer_moore_5;200;0;0.117968
./booyer_moore_5;200;0;0.111949
./booyer_moore_5;200;0;0.11684
./booyer_moore_5;200;0;0.111983
./booyer_moore_5;200;0;0.112571
./booyer_moore_5;200;0;0.089925
./booyer_moore_5;200;0;0.0855282
./booyer_moore_5;200;0;0.0901303
./booyer_moore_5;200;0;0.0895019
./booyer_moore_5;200;0;0.0886007
./booyer_moore_5;200;6;0.093331
./booyer_moore_5;200;0;0.0838469
./booyer_moore_5;200;4;0.0946264
./booyer_moore_5;200;2;0.1146
./booyer_moore_5;200;3;0.113894
./booyer_moore_5;200;0;0.141124
./booyer_moore_5;200;0;0.155802
./booyer_moore_5;200;0;0.147918
./booyer_moore_5;200;0;0.148683
./booyer_moore_5;200;0;0.15075
./booyer_moore_5;200;0;0.141118
./booyer_moore_5;200;0;0.12571
./booyer_moore_5;200;0;0.145904
./booyer_moore_5;200;0;0.152109
./booyer_moore_5;200;0;0.150527
./booyer_moore_5;200;0;0.162166
./booyer_moore_5;200;0;0.136469
./booyer_moore_5;200;1;0.153659
./booyer_moore_5;200;0;0.156057
./booyer_moore_5;200;0;0.155609
./booyer_moore_5;200;0;0.14794
./booyer_moore_5;200;0;0.158818
./booyer_moore_5;200;0;0.140207
./booyer_moore_5;200;0;0.14993
./booyer_moore_5;200;0;0.130058
./booyer_moore_5;200;0;0.185878
./booyer_moore_5;200;1;0.178938
./booyer_moore_5;200;2;0.170894
./booyer_moore_5;200;1;0.160095
./booyer_moore_5;200;1;0.158242
./booyer_moore_5;200;0;0.107527
./booyer_moore_5;200;0;0.106352
./booyer_moore_5;200;0;0.107637
./booyer_moore_5;200;0;0.107784
./booyer_moore_5;200;0;0.106006
./booyer_moore_5;200;42;0.117476
./booyer_moore_5;200;18;0.113599
./booyer_moore_5;200;28;0.114667
./booyer_moore_5;200;37;0.120475
./booyer_moore_5;200;24;0.12544
./booyer_moore_5;200;0;0.105673
./booyer_moore_5;200;0;0.108512
./booyer_moore_5;200;0;0.108552
./booyer_moore_5;200;0;0.107655
./booyer_moore_5;200;0;0.109391
./booyer_moore_5;200;0;0.0892132
./booyer_moore_5;200;0;0.095663
./booyer_moore_5;200;0;0.0927295
./booyer_moore_5;200;0;0.107582
./booyer_moore_5;200;0;0.0984185
./booyer_moore_5;200;0;0.144456
./booyer_moore_5;200;0;0.132423
./booyer_moore_5;200;1;0.148332
./booyer_moore_5;200;0;0.161211
./booyer_moore_5;200;0;0.152552
./booyer_moore_5;200;0;0.082478
./booyer_moore_5;200;0;0.0887424
./booyer_moore_5;200;0;0.101668
./booyer_moore_5;200;0;0.110823
./booyer_moore_5;200;0;0.111281
./booyer_moore_5;200;0;0.106738
./booyer_moore_5;200;0;0.0941995
./booyer_moore_5;200;0;0.098585
./booyer_moore_5;200;0;0.0939824
./booyer_moore_5;200;0;0.0879515
./booyer_moore_5;200;0;0.124592
./booyer_moore_5;200;0;0.139383
./booyer_moore_5;200;1;0.140897
./booyer_moore_5;200;0;0.127064
./booyer_moore_5;200;0;0.130244
./booyer_moore_5;200;156;0.0560136
./booyer_moore_5;200;99;0.0539136
./booyer_moore_5;200;137;0.0649011
./booyer_moore_5;200;119;0.0582254
./booyer_moore_5;200;121;0.0696853
./booyer_moore_5;200;0;0.0927297
./booyer_moore_5;200;0;0.0898667
./booyer_moore_5;200;0;0.0931639
./booyer_moore_5;200;0;0.0962277
./booyer_moore_5;200;0;0.103911
./booyer_moore_5;200;0;0.080908
./booyer_moore_5;200;0;0.0852512
./booyer_moore_5;200;0;0.0828007
./booyer_moore_5;200;0;0.0794302
./booyer_moore_5;200;0;0.0836644
./booyer_moore_5;200;2;0.104386
./booyer_moore_5;200;1;0.101811
./booyer_moore_5;200;4;0.104335
./booyer_moore_5;200;2;0.109281
./booyer_moore_5;200;1;0.098403
./booyer_moore_5;200;0;0.116035
./booyer_moore_5;200;0;0.136596
./booyer_moore_5;200;0;0.118072
./booyer_moore_5;200;0;0.11259
./booyer_moore_5;200;0;0.112482
./booyer_moore_5;200;0;0.151893
./booyer_moore_5;200;0;0.13509
./booyer_moore_5;200;0;0.142128
./booyer_moore_5;200;0;0.140952
./booyer_moore_5;200;0;0.137239
